Order_Line,Order_ID,Bar_code_value,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Customer_Name,Segment,Age,Country,City,State,Postal_Code,Region,Order_Year,Order_Month,Order_Month_Name
8074,OF-2023-130841,52173486,2025-01-18,2025-01-22,Standard Class,MH-17620,OFF-BI-10000145,9.984,4,0.2,3.6192,Matt Hagelstein,Corporate,22,United States,San Francisco,California,94110.0,West,2025,1,Jan
8075,OF-2023-130841,54110563,2025-01-18,2025-01-22,Standard Class,MH-17620,OFF-ST-10001580,14.98,1,0.0,4.1944,Matt Hagelstein,Corporate,22,United States,San Francisco,California,94110.0,West,2025,1,Jan
8076,OF-2023-130841,27510891,2025-01-18,2025-01-22,Standard Class,MH-17620,TEC-PH-10001817,1145.6,4,0.2,100.24,Matt Hagelstein,Corporate,22,United States,San Francisco,California,94110.0,West,2025,1,Jan
8077,OF-2023-101483,87999962,2025-01-19,2025-01-22,Second Class,AG-10675,OFF-AP-10002082,34.848,2,0.2,6.534,Anna Gayman,Consumer,69,United States,Houston,Texas,77036.0,Central,2025,1,Jan
8078,OF-2023-101483,6881459,2025-01-19,2025-01-22,Second Class,AG-10675,TEC-PH-10003442,22.0,5,0.2,1.375,Anna Gayman,Consumer,69,United States,Houston,Texas,77036.0,Central,2025,1,Jan
8079,OF-2023-101483,12093854,2025-01-19,2025-01-22,Second Class,AG-10675,OFF-AR-10002833,4.368,3,0.2,0.3822,Anna Gayman,Consumer,69,United States,Houston,Texas,77036.0,Central,2025,1,Jan
8080,ON-2023-113852,70649292,2025-01-19,2025-01-23,Standard Class,GW-14605,TEC-AC-10003027,90.57,3,0.0,11.7741,Giulietta Weimer,Consumer,49,United States,Seattle,Washington,98115.0,West,2025,1,Jan
8081,OF-2023-130771,52925114,2025-01-19,2025-01-24,Standard Class,LA-16780,OFF-FA-10003059,2.896,2,0.2,0.4706,Laura Armstrong,Corporate,59,United States,Taylor,Michigan,48180.0,Central,2025,1,Jan
8082,OF-2023-130771,36981990,2025-01-19,2025-01-24,Standard Class,LA-16780,TEC-PH-10002496,124.792,1,0.2,15.599,Laura Armstrong,Corporate,59,United States,Taylor,Michigan,48180.0,Central,2025,1,Jan
8083,OF-2023-146031,80981100,2025-01-19,2025-01-22,Second Class,GM-14440,OFF-AR-10002656,60.12,9,0.0,22.2444,Gary McGarr,Consumer,19,United States,San Francisco,California,94122.0,West,2025,1,Jan
8084,ON-2023-130953,51597312,2025-01-19,2025-01-24,Standard Class,RF-19735,OFF-BI-10004828,33.48,2,0.0,16.4052,Roland Fjeld,Consumer,38,United States,Trenton,Michigan,48183.0,Central,2025,1,Jan
8085,ON-2023-130953,28928070,2025-01-19,2025-01-24,Standard Class,RF-19735,TEC-PH-10003012,461.97,3,0.0,133.9713,Roland Fjeld,Consumer,38,United States,Trenton,Michigan,48183.0,Central,2025,1,Jan
8086,ON-2023-130953,99290595,2025-01-19,2025-01-24,Standard Class,RF-19735,OFF-AP-10002311,137.62,2,0.0,60.5528,Roland Fjeld,Consumer,38,United States,Trenton,Michigan,48183.0,Central,2025,1,Jan
8087,ON-2023-130953,88144767,2025-01-19,2025-01-24,Standard Class,RF-19735,FUR-CH-10004626,302.67,3,0.0,72.6408,Roland Fjeld,Consumer,38,United States,Trenton,Michigan,48183.0,Central,2025,1,Jan
8088,ON-2023-115301,69696938,2025-01-19,2025-01-23,Standard Class,VG-21790,FUR-BO-10004709,115.96,2,0.0,25.5112,Vivek Gonzalez,Consumer,44,United States,San Diego,California,92037.0,West,2025,1,Jan
8089,OF-2023-167913,46652987,2025-01-20,2025-01-24,Second Class,JL-15835,OFF-ST-10000585,330.4,2,0.0,85.904,John Lee,Consumer,57,United States,Mission Viejo,California,92691.0,West,2025,1,Jan
8090,OF-2023-167913,71493106,2025-01-20,2025-01-24,Second Class,JL-15835,OFF-LA-10002787,26.25,7,0.0,12.6,John Lee,Consumer,57,United States,Mission Viejo,California,92691.0,West,2025,1,Jan
8091,OF-2023-155740,51369228,2025-01-20,2025-01-23,First Class,TC-21475,OFF-BI-10001071,76.776,4,0.7,-53.7432,Tony Chapman,Home Office,64,United States,Columbus,Georgia,31907.0,South,2025,1,Jan
8092,OF-2023-141103,46324835,2025-01-20,2025-01-27,Standard Class,JF-15355,TEC-PH-10003589,89.95,5,0.0,43.176,Jay Fein,Consumer,70,United States,Austin,Texas,78745.0,Central,2025,1,Jan
8093,OF-2023-121909,31511033,2025-01-21,2025-01-26,Standard Class,EA-14035,OFF-PA-10003790,54.816,3,0.2,17.8152,Erin Ashbrook,Corporate,61,United States,Charlotte,North Carolina,28205.0,South,2025,1,Jan
8094,OF-2023-125752,39818107,2025-01-21,2025-01-25,Standard Class,EH-14125,TEC-AC-10003590,41.424,2,0.2,8.2848,Eugene Hildebrand,Home Office,41,United States,Aurora,Illinois,60505.0,Central,2025,1,Jan
8095,OF-2023-115805,75767331,2025-01-21,2025-01-21,Same Day,KW-16435,TEC-PH-10003092,36.792,1,0.2,4.1391,Katrina Willman,Consumer,48,United States,New York City,New York,10009.0,East,2025,1,Jan
8096,OF-2023-161102,29674434,2025-01-21,2025-01-24,First Class,EC-14050,OFF-ST-10003442,56.56,2,0.0,15.2712,Erin Creighton,Consumer,52,United States,New York City,New York,10024.0,East,2025,1,Jan
8097,OF-2023-161102,84274038,2025-01-21,2025-01-24,First Class,EC-14050,FUR-FU-10003142,36.96,7,0.0,11.4576,Erin Creighton,Consumer,52,United States,New York City,New York,10024.0,East,2025,1,Jan
8098,ON-2023-165869,406833,2025-01-21,2025-01-26,Standard Class,LS-17200,OFF-BI-10003460,17.52,4,0.0,8.4096,Luke Schmidt,Corporate,59,United States,Skokie,Illinois,60076.0,Central,2025,1,Jan
8099,ON-2023-165869,72300864,2025-01-21,2025-01-26,Standard Class,LS-17200,OFF-AP-10002472,155.88,6,0.0,54.558,Luke Schmidt,Corporate,59,United States,Skokie,Illinois,60076.0,Central,2025,1,Jan
8100,OF-2023-126144,12987413,2025-01-21,2025-01-26,Standard Class,GM-14680,TEC-PH-10001079,285.576,4,0.4,-57.1152,Greg Matthias,Consumer,69,United States,Seattle,Washington,98105.0,West,2025,1,Jan
8101,OF-2023-147032,17302601,2025-01-21,2025-01-25,Standard Class,LB-16795,OFF-PA-10003256,11.54,1,0.0,5.5392,Laurel Beltran,Home Office,18,United States,Highland Park,Illinois,60035.0,Central,2025,1,Jan
8102,OF-2023-147032,99246519,2025-01-21,2025-01-25,Standard Class,LB-16795,OFF-BI-10003656,849.95,5,0.0,390.977,Laurel Beltran,Home Office,18,United States,Highland Park,Illinois,60035.0,Central,2025,1,Jan
8103,OF-2023-147032,21283483,2025-01-21,2025-01-25,Standard Class,LB-16795,OFF-BI-10002897,11.01,3,0.0,5.3949,Laurel Beltran,Home Office,18,United States,Highland Park,Illinois,60035.0,Central,2025,1,Jan
8104,OF-2023-135034,62699476,2025-01-22,2025-01-24,First Class,AT-10735,TEC-PH-10003931,95.984,2,0.2,5.999,Annie Thurman,Consumer,30,United States,Seattle,Washington,98115.0,West,2025,1,Jan
8105,OF-2023-133235,68236153,2025-01-22,2025-01-25,First Class,LH-16750,TEC-PH-10002660,271.96,5,0.2,16.9975,Larry Hughes,Consumer,37,United States,Charlotte,North Carolina,28205.0,South,2025,1,Jan
8106,OF-2023-162691,40274856,2025-01-22,2025-01-28,Standard Class,AS-10045,TEC-MA-10000488,1439.982,3,0.4,-263.9967,Aaron Smayling,Corporate,42,United States,Jacksonville,North Carolina,28540.0,South,2025,1,Jan
8107,OF-2023-162691,52247995,2025-01-22,2025-01-28,Standard Class,AS-10045,OFF-PA-10003729,36.288,7,0.2,12.7008,Aaron Smayling,Corporate,42,United States,Jacksonville,North Carolina,28540.0,South,2025,1,Jan
8108,OF-2023-124576,31128913,2025-01-22,2025-01-25,Second Class,HK-14890,OFF-BI-10002735,54.896,2,0.2,18.5274,Heather Kirkland,Corporate,27,United States,Franklin,Tennessee,37064.0,South,2025,1,Jan
8109,OF-2023-168942,7014789,2025-01-22,2025-01-26,Second Class,EM-13960,OFF-ST-10004340,186.54,3,0.0,50.3658,Eric Murdock,Consumer,46,United States,Philadelphia,Pennsylvania,19134.0,East,2025,1,Jan
8110,OF-2023-165386,55929256,2025-01-24,2025-01-25,First Class,CM-12190,FUR-BO-10003034,183.372,2,0.3,-36.6744,Charlotte Melton,Consumer,66,United States,Philadelphia,Pennsylvania,19134.0,East,2025,1,Jan
8111,OF-2023-168396,64456222,2025-01-24,2025-01-29,Second Class,BD-11725,OFF-LA-10001297,51.75,5,0.0,24.84,Bruce Degenhardt,Consumer,36,United States,Richmond,Kentucky,40475.0,South,2025,1,Jan
8112,OF-2023-168396,87778660,2025-01-24,2025-01-29,Second Class,BD-11725,FUR-FU-10000723,123.96,3,0.0,11.1564,Bruce Degenhardt,Consumer,36,United States,Richmond,Kentucky,40475.0,South,2025,1,Jan
8113,ON-2023-143175,56135589,2025-01-24,2025-01-27,Second Class,GA-14515,OFF-ST-10003123,99.87,3,0.0,23.9688,George Ashbrook,Consumer,42,United States,San Francisco,California,94122.0,West,2025,1,Jan
8114,OF-2023-140781,56172039,2025-01-24,2025-01-28,Standard Class,AB-10105,TEC-AC-10000682,39.816,3,0.2,7.4655,Adrian Barton,Consumer,63,United States,Phoenix,Arizona,85023.0,West,2025,1,Jan
8115,OF-2023-141747,25846158,2025-01-24,2025-01-29,Second Class,SC-20230,OFF-ST-10003996,16.06,1,0.0,4.1756,Scot Coram,Corporate,20,United States,Arlington,Texas,76017.0,Central,2025,1,Jan
8116,OF-2023-163566,45447039,2025-01-24,2025-01-27,First Class,TB-21055,OFF-LA-10004484,16.52,5,0.2,5.369,Ted Butterfield,Consumer,34,United States,Troy,New York,12180.0,East,2025,1,Jan
8117,OF-2023-132738,74879706,2025-01-25,2025-01-28,First Class,HM-14860,OFF-PA-10001752,7.968,2,0.2,2.8884,Harry Marie,Corporate,64,United States,Philadelphia,Pennsylvania,19120.0,East,2025,1,Jan
8118,OF-2023-132738,87501012,2025-01-25,2025-01-28,First Class,HM-14860,OFF-EN-10001141,8.784,1,0.2,3.1842,Harry Marie,Corporate,64,United States,Philadelphia,Pennsylvania,19120.0,East,2025,1,Jan
8119,OF-2023-146367,98877927,2025-01-25,2025-01-29,Standard Class,HM-14860,OFF-BI-10002827,3.318,3,0.8,-5.6406,Harry Marie,Corporate,64,United States,Philadelphia,Pennsylvania,19120.0,East,2025,1,Jan
8120,OF-2023-117695,9105105,2025-01-26,2025-01-29,First Class,PW-19030,OFF-PA-10002713,13.76,2,0.0,6.3296,Pauline Webber,Corporate,47,United States,Richmond,Kentucky,40475.0,South,2025,1,Jan
8121,OF-2023-154676,56807206,2025-01-26,2025-01-29,First Class,NZ-18565,OFF-ST-10001172,151.056,9,0.2,7.5528,Nick Zandusky,Home Office,23,United States,Columbus,Ohio,43229.0,East,2025,1,Jan
8122,OF-2023-128328,87340698,2025-01-26,2025-01-30,Standard Class,PO-18865,OFF-BI-10001989,125.88,6,0.0,60.4224,Patrick O'Donnell,Consumer,64,United States,Westland,Michigan,48185.0,Central,2025,1,Jan
8123,OF-2023-128328,65320258,2025-01-26,2025-01-30,Standard Class,PO-18865,TEC-AC-10001714,79.78,2,0.0,29.5186,Patrick O'Donnell,Consumer,64,United States,Westland,Michigan,48185.0,Central,2025,1,Jan
8124,OF-2023-128328,30054925,2025-01-26,2025-01-30,Standard Class,PO-18865,OFF-LA-10003498,133.2,9,0.0,66.6,Patrick O'Donnell,Consumer,64,United States,Westland,Michigan,48185.0,Central,2025,1,Jan
8125,OF-2023-161200,41920888,2025-01-27,2025-01-31,Second Class,SV-20365,FUR-BO-10000468,145.74,3,0.0,23.3184,Seth Vernon,Consumer,22,United States,Dover,Delaware,19901.0,East,2025,1,Jan
8126,OF-2023-161200,77384612,2025-01-27,2025-01-31,Second Class,SV-20365,FUR-FU-10001706,15.4,5,0.0,7.392,Seth Vernon,Consumer,22,United States,Dover,Delaware,19901.0,East,2025,1,Jan
8127,OF-2023-136609,91523787,2025-01-27,2025-02-01,Standard Class,TB-21355,OFF-PA-10004381,115.296,3,0.2,40.3536,Todd Boyes,Corporate,53,United States,New York City,New York,10009.0,East,2025,1,Jan
8128,OF-2023-151981,2518911,2025-01-27,2025-02-02,Standard Class,GM-14455,TEC-PH-10003601,824.95,5,0.0,247.485,Gary Mitchum,Home Office,64,United States,Houston,Texas,77095.0,Central,2025,1,Jan
8129,OF-2023-151981,99940768,2025-01-27,2025-02-02,Standard Class,GM-14455,OFF-LA-10002195,24.64,8,0.0,11.8272,Gary Mitchum,Home Office,64,United States,Houston,Texas,77095.0,Central,2025,1,Jan
8130,OF-2023-151981,6041430,2025-01-27,2025-02-02,Standard Class,GM-14455,OFF-AR-10000380,227.88,6,0.0,68.364,Gary Mitchum,Home Office,64,United States,Houston,Texas,77095.0,Central,2025,1,Jan
8131,OF-2023-168172,73617701,2025-01-27,2025-01-31,Standard Class,SH-20395,OFF-SU-10002573,70.12,4,0.0,21.036,Shahid Hopkins,Consumer,66,United States,Arlington,Virginia,22204.0,South,2025,1,Jan
8132,OF-2023-163321,66172697,2025-01-28,2025-02-01,Second Class,FM-14380,TEC-AC-10004571,79.992,1,0.2,21.9978,Fred McMath,Consumer,30,United States,Aurora,Colorado,80013.0,West,2025,1,Jan
8133,OF-2023-117023,10921007,2025-01-28,2025-02-02,Standard Class,JW-15955,OFF-AR-10003602,11.68,2,0.0,5.4896,Joni Wasserman,Consumer,45,United States,Oakland,California,94601.0,West,2025,1,Jan
8134,OF-2023-117023,72166789,2025-01-28,2025-02-02,Standard Class,JW-15955,OFF-AR-10004062,104.8,10,0.0,26.2,Joni Wasserman,Consumer,45,United States,Oakland,California,94601.0,West,2025,1,Jan
8135,ON-2023-155999,61729899,2025-01-28,2025-02-03,Standard Class,JK-15370,TEC-PH-10000439,159.96,5,0.2,17.9955,Jay Kimmel,Consumer,27,United States,Long Beach,California,90805.0,West,2025,1,Jan
8136,ON-2023-155999,87696258,2025-01-28,2025-02-03,Standard Class,JK-15370,OFF-BI-10000404,13.76,2,0.2,4.644,Jay Kimmel,Consumer,27,United States,Long Beach,California,90805.0,West,2025,1,Jan
8137,OF-2023-158344,73063932,2025-01-28,2025-02-01,Standard Class,CC-12475,TEC-AC-10002006,63.96,4,0.0,19.8276,Cindy Chapman,Consumer,48,United States,New York City,New York,10024.0,East,2025,1,Jan
8138,OF-2023-115175,1011876,2025-01-28,2025-02-02,Standard Class,MC-17575,OFF-PA-10001878,244.55,5,0.0,114.9385,Matt Collins,Consumer,25,United States,Cincinnati,Ohio,45231.0,East,2025,1,Jan
8139,OF-2023-110821,93607877,2025-01-28,2025-01-29,First Class,CK-12205,TEC-AC-10001552,119.448,3,0.2,-13.4379,Chloris Kastensmidt,Consumer,61,United States,Philadelphia,Pennsylvania,19120.0,East,2025,1,Jan
8140,OF-2023-110821,58411245,2025-01-28,2025-01-29,First Class,CK-12205,OFF-ST-10002790,118.16,2,0.2,-25.109,Chloris Kastensmidt,Consumer,61,United States,Philadelphia,Pennsylvania,19120.0,East,2025,1,Jan
8141,OF-2023-156776,17659496,2025-01-28,2025-02-01,Standard Class,JL-15505,TEC-PH-10002415,707.88,3,0.2,44.2425,Jeremy Lonsdale,Consumer,48,United States,New York City,New York,10035.0,East,2025,1,Jan
8142,OF-2023-156776,14483774,2025-01-28,2025-02-01,Standard Class,JL-15505,OFF-BI-10003355,11.952,3,0.2,4.1832,Jeremy Lonsdale,Consumer,48,United States,New York City,New York,10035.0,East,2025,1,Jan
8143,OF-2023-156776,92275144,2025-01-28,2025-02-01,Standard Class,JL-15505,OFF-BI-10000216,31.128,3,0.2,11.673,Jeremy Lonsdale,Consumer,48,United States,New York City,New York,10035.0,East,2025,1,Jan
8144,OF-2023-156776,90203778,2025-01-28,2025-02-01,Standard Class,JL-15505,TEC-AC-10004803,55.76,4,0.0,7.8064,Jeremy Lonsdale,Consumer,48,United States,New York City,New York,10035.0,East,2025,1,Jan
8145,OF-2023-156776,71847033,2025-01-28,2025-02-01,Standard Class,JL-15505,OFF-PA-10001970,24.56,2,0.0,11.5432,Jeremy Lonsdale,Consumer,48,United States,New York City,New York,10035.0,East,2025,1,Jan
8146,OF-2023-156776,13093889,2025-01-28,2025-02-01,Standard Class,JL-15505,FUR-FU-10004848,51.75,1,0.0,15.525,Jeremy Lonsdale,Consumer,48,United States,New York City,New York,10035.0,East,2025,1,Jan
8147,OF-2023-156776,63262837,2025-01-28,2025-02-01,Standard Class,JL-15505,FUR-CH-10002317,207.184,1,0.2,25.898,Jeremy Lonsdale,Consumer,48,United States,New York City,New York,10035.0,East,2025,1,Jan
8148,OF-2023-156776,2575514,2025-01-28,2025-02-01,Standard Class,JL-15505,OFF-AP-10002534,1473.1,5,0.0,412.468,Jeremy Lonsdale,Consumer,48,United States,New York City,New York,10035.0,East,2025,1,Jan
8149,OF-2023-143063,52880521,2025-01-31,2025-02-05,Standard Class,IL-15100,OFF-EN-10003134,70.08,6,0.0,35.04,Ivan Liston,Consumer,53,United States,San Francisco,California,94122.0,West,2025,1,Jan
8150,OF-2023-143063,10674728,2025-01-31,2025-02-05,Standard Class,IL-15100,FUR-FU-10003708,121.3,2,0.0,25.473,Ivan Liston,Consumer,53,United States,San Francisco,California,94122.0,West,2025,1,Jan
8151,OF-2023-143063,47874462,2025-01-31,2025-02-05,Standard Class,IL-15100,TEC-PH-10003645,1454.49,9,0.0,378.1674,Ivan Liston,Consumer,53,United States,San Francisco,California,94122.0,West,2025,1,Jan
8152,OF-2023-145443,45118854,2025-01-31,2025-02-05,Second Class,SC-20695,OFF-PA-10003302,177.2,5,0.0,83.284,Steve Chapman,Corporate,46,United States,Hialeah,Florida,33012.0,South,2025,1,Jan
8153,OF-2023-139311,94425050,2025-02-01,2025-02-03,First Class,SF-20965,OFF-PA-10001776,29.664,4,0.2,10.0116,Sylvia Foulston,Corporate,64,United States,Dearborn,Michigan,48126.0,Central,2025,2,Feb
8154,OF-2023-139311,32113459,2025-02-01,2025-02-03,First Class,SF-20965,OFF-AR-10004582,9.184,7,0.2,2.87,Sylvia Foulston,Corporate,64,United States,Dearborn,Michigan,48126.0,Central,2025,2,Feb
8155,OF-2023-139311,38014885,2025-02-01,2025-02-03,First Class,SF-20965,TEC-PH-10001557,153.584,2,0.2,13.4386,Sylvia Foulston,Corporate,64,United States,Dearborn,Michigan,48126.0,Central,2025,2,Feb
8156,OF-2023-139311,5043619,2025-02-01,2025-02-03,First Class,SF-20965,OFF-BI-10004209,12.864,8,0.8,-22.512,Sylvia Foulston,Corporate,64,United States,Dearborn,Michigan,48126.0,Central,2025,2,Feb
8157,OF-2023-160899,96674375,2025-02-01,2025-02-03,Second Class,DR-12940,OFF-BI-10000632,477.51,11,0.0,219.6546,Daniel Raglin,Home Office,65,United States,Franklin,Massachusetts,2038.0,East,2025,2,Feb
8158,OF-2023-100433,5821538,2025-02-01,2025-02-06,Standard Class,SJ-20125,OFF-PA-10003441,25.92,4,0.0,12.4416,Sanjit Jacobs,Home Office,38,United States,New Brunswick,New Jersey,8901.0,East,2025,2,Feb
8159,OF-2023-106537,75321854,2025-02-02,2025-02-07,Standard Class,RH-19495,OFF-PA-10000223,20.736,4,0.2,7.2576,Rick Hansen,Consumer,19,United States,Rochester,Minnesota,55901.0,Central,2025,2,Feb
8160,OF-2023-158169,10447792,2025-02-02,2025-02-05,First Class,JM-16195,OFF-AP-10000828,542.94,3,0.0,152.0232,Justin MacKendrick,Consumer,18,United States,Los Angeles,California,90004.0,West,2025,2,Feb
8161,OF-2023-158169,71785976,2025-02-02,2025-02-05,First Class,JM-16195,FUR-FU-10001473,54.92,4,0.0,19.7712,Justin MacKendrick,Consumer,18,United States,Los Angeles,California,90004.0,West,2025,2,Feb
8162,ON-2023-118941,40855332,2025-02-02,2025-02-02,Same Day,BB-11545,OFF-AR-10004078,17.52,3,0.0,5.256,Brenda Bowman,Corporate,60,United States,Houston,Texas,77070.0,Central,2025,2,Feb
8163,ON-2023-118941,4714060,2025-02-02,2025-02-02,Same Day,BB-11545,FUR-CH-10002331,1779.9,5,0.0,373.779,Brenda Bowman,Corporate,60,United States,Houston,Texas,77070.0,Central,2025,2,Feb
8164,ON-2023-118941,21009645,2025-02-02,2025-02-02,Same Day,BB-11545,OFF-AR-10001953,219.9,5,0.0,59.373,Brenda Bowman,Corporate,60,United States,Houston,Texas,77070.0,Central,2025,2,Feb
8165,OF-2023-152310,38457353,2025-02-02,2025-02-09,Standard Class,DK-12895,TEC-CO-10000971,299.99,1,0.0,89.997,Dana Kaydos,Consumer,47,United States,Kenosha,Wisconsin,53142.0,Central,2025,2,Feb
8166,OF-2023-152310,97894658,2025-02-02,2025-02-09,Standard Class,DK-12895,OFF-PA-10003134,192.16,4,0.0,92.2368,Dana Kaydos,Consumer,47,United States,Kenosha,Wisconsin,53142.0,Central,2025,2,Feb
8167,OF-2023-152310,57840646,2025-02-02,2025-02-09,Standard Class,DK-12895,TEC-PH-10002538,242.624,8,0.2,27.2952,Dana Kaydos,Consumer,47,United States,Kenosha,Wisconsin,53142.0,Central,2025,2,Feb
8168,OF-2023-152310,77705646,2025-02-02,2025-02-09,Standard Class,DK-12895,OFF-ST-10001228,46.74,3,0.0,11.685,Dana Kaydos,Consumer,47,United States,Kenosha,Wisconsin,53142.0,Central,2025,2,Feb
8169,OF-2023-152310,95551195,2025-02-02,2025-02-09,Standard Class,DK-12895,TEC-AC-10000397,174.95,5,0.0,12.2465,Dana Kaydos,Consumer,47,United States,Kenosha,Wisconsin,53142.0,Central,2025,2,Feb
8170,OF-2023-152310,62086029,2025-02-02,2025-02-09,Standard Class,DK-12895,OFF-BI-10004308,100.704,6,0.2,37.764,Dana Kaydos,Consumer,47,United States,Kenosha,Wisconsin,53142.0,Central,2025,2,Feb
8171,ON-2023-103828,80297935,2025-02-03,2025-02-03,Same Day,JK-15370,OFF-ST-10001325,31.44,3,0.0,8.4888,Jay Kimmel,Consumer,27,United States,Long Beach,California,90805.0,West,2025,2,Feb
8172,ON-2023-103828,86973941,2025-02-03,2025-02-03,Same Day,JK-15370,OFF-AP-10004249,83.79,7,0.0,22.6233,Jay Kimmel,Consumer,27,United States,Long Beach,California,90805.0,West,2025,2,Feb
8173,ON-2023-103828,26552660,2025-02-03,2025-02-03,Same Day,JK-15370,OFF-AR-10000588,59.52,3,0.0,15.4752,Jay Kimmel,Consumer,27,United States,Long Beach,California,90805.0,West,2025,2,Feb
8174,ON-2023-103828,71760267,2025-02-03,2025-02-03,Same Day,JK-15370,OFF-SU-10000946,31.92,4,0.0,9.2568,Jay Kimmel,Consumer,27,United States,Long Beach,California,90805.0,West,2025,2,Feb
8175,OF-2023-167542,4104928,2025-02-03,2025-02-10,Standard Class,KD-16495,OFF-LA-10004093,17.544,3,0.2,5.9211,Keith Dawkins,Corporate,68,United States,New York City,New York,10009.0,East,2025,2,Feb
8176,OF-2023-100580,47504628,2025-02-03,2025-02-10,Standard Class,MK-17905,OFF-BI-10000069,36.024,3,0.2,11.7078,Michael Kennedy,Corporate,20,United States,Manchester,Connecticut,6040.0,East,2025,2,Feb
8177,OF-2023-128363,96274109,2025-02-03,2025-02-08,Standard Class,DC-12850,OFF-AP-10001563,272.048,7,0.2,30.6054,Dan Campbell,Consumer,50,United States,Florence,Alabama,35630.0,South,2025,2,Feb
8178,OF-2023-128363,20757991,2025-02-03,2025-02-08,Standard Class,DC-12850,OFF-BI-10001359,1614.582,6,0.7,-1237.8462,Dan Campbell,Consumer,50,United States,Florence,Alabama,35630.0,South,2025,2,Feb
8179,OF-2023-128363,21503306,2025-02-03,2025-02-08,Standard Class,DC-12850,OFF-FA-10003495,24.32,5,0.2,9.12,Dan Campbell,Consumer,50,United States,Florence,Alabama,35630.0,South,2025,2,Feb
